"opponent","opp_type","site","half_no","poss_type","hc_pt_touch","PtTouch_0","PtTouch_1","PtTouch_2plus","hc_passes","Passes_0to3","Passes_4to6","Passes_7plus","hc_points","hc_reversal","t_passes","TPasses_0to1","TPasses_2plus","t_points"
"SMU","c","away",1,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"SMU","c","away",1,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"SMU","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,3
"SMU","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"SMU","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0
"SMU","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"SMU","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3
"SMU","c","away",2,"halfcourt",5,0,0,1,13,0,0,1,1,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,7,0,0,1,0,1,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,4,0,1,0,3,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,6,0,1,0,0,1,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,7,0,0,1,2,1,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,12,0,0,1,2,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,3,1,0,0,0,1,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,6,0,1,0,0,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,5,0,1,0,3,1,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,7,0,0,1,2,1,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,9,0,0,1,0,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,2,1,0,0,0,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,6,0,1,0,2,1,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,5,0,1,0,2,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,4,0,1,0,3,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,2,1,0,0,1,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,8,0,0,1,2,1,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"SMU","c","away",2,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"SMU","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1
"SMU","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0
"SMU","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0
"SMU","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,2
"SMU","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"SMU","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"SMU","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"SMU","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"FAU","c","home",1,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",2,0,0,1,7,0,0,1,2,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",2,0,0,1,5,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,8,0,0,1,3,1,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",2,0,0,1,6,0,1,0,2,1,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",0,1,0,0,7,0,0,1,2,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,6,0,1,0,3,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,5,0,1,0,2,1,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",0,1,0,0,4,0,1,0,3,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,2,1,0,0,3,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",2,0,0,1,5,0,1,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,5,0,1,0,2,1,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",0,1,0,0,4,0,1,0,3,0,NA,NA,NA,NA
"FAU","c","home",1,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"FAU","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"FAU","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3
"FAU","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,3
"FAU","c","home",2,"halfcourt",4,0,0,1,6,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,7,0,0,1,0,1,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,7,0,0,1,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,8,0,0,1,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,9,0,0,1,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",2,0,0,1,7,0,0,1,2,1,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,6,0,1,0,0,1,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,8,0,0,1,0,1,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,7,0,0,1,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",4,0,0,1,19,0,0,1,0,1,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,8,0,0,1,2,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,5,0,1,0,0,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",2,0,0,1,8,0,0,1,0,1,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,5,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,7,0,0,1,0,1,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,4,0,1,0,3,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"FAU","c","home",2,"halfcourt",0,1,0,0,2,1,0,0,2,0,NA,NA,NA,NA
"FAU","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"FAU","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,2
"FAU","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"FAU","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,2
"Tulsa","c","home",1,"halfcourt",1,0,1,0,6,0,1,0,2,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",4,0,0,1,9,0,0,1,0,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,10,0,0,1,0,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,5,0,1,0,0,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,4,0,1,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",2,0,0,1,4,0,1,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",3,0,0,1,14,0,0,1,4,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,8,0,0,1,2,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,12,0,0,1,3,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",2,0,0,1,6,0,1,0,2,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,13,0,0,1,0,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,7,0,0,1,3,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,13,0,0,1,0,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,5,0,1,0,2,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,3,1,0,0,3,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,8,0,0,1,0,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,4,0,1,0,3,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,0,1,0,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,3,1,0,0,0,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,5,0,1,0,0,1,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",1,0,1,0,8,0,0,1,0,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,4,0,1,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",1,"halfcourt",0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"Tulsa","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,3
"Tulsa","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Tulsa","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,3
"Tulsa","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0
"Tulsa","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Tulsa","c","home",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0
"Tulsa","c","home",2,"halfcourt",1,0,1,0,6,0,1,0,2,1,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,11,0,0,1,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,6,0,1,0,1,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,6,0,1,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,6,0,1,0,0,1,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,10,0,0,1,2,1,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",2,0,0,1,9,0,0,1,3,1,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",3,0,0,1,14,0,0,1,2,1,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,7,0,0,1,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,7,0,0,1,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,7,0,0,1,3,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",2,0,0,1,6,0,1,0,3,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",2,0,0,1,6,0,1,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,6,0,1,0,0,1,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,1,1,0,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",1,0,1,0,6,0,1,0,1,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,4,0,1,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,2,1,0,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,4,0,1,0,1,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,1,1,0,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"halfcourt",0,1,0,0,1,1,0,0,2,0,NA,NA,NA,NA
"Tulsa","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Tulsa","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,3
"Tulsa","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"Tulsa","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"Tulsa","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"Tulsa","c","home",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"UTSA","c","away",1,"halfcourt",0,1,0,0,8,0,0,1,0,1,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",2,0,0,1,7,0,0,1,2,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,3,1,0,0,2,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,8,0,0,1,0,1,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,4,0,1,0,0,1,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,4,0,1,0,1,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",3,0,0,1,8,0,0,1,4,1,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",0,1,0,0,5,0,1,0,3,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",0,1,0,0,5,0,1,0,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",0,1,0,0,6,0,1,0,2,1,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,7,0,0,1,0,1,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",3,0,0,1,5,0,1,0,2,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",2,0,0,1,7,0,0,1,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,5,0,1,0,2,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,4,0,1,0,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",2,0,0,1,4,0,1,0,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",0,1,0,0,7,0,0,1,0,1,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",1,0,1,0,8,0,0,1,0,0,NA,NA,NA,NA
"UTSA","c","away",1,"halfcourt",2,0,0,1,5,0,1,0,3,0,NA,NA,NA,NA
"UTSA","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"UTSA","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"UTSA","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3
"UTSA","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0
"UTSA","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0
"UTSA","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"UTSA","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"UTSA","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0
"UTSA","c","away",2,"halfcourt",1,0,1,0,2,1,0,0,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",2,0,0,1,4,0,1,0,2,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",2,0,0,1,2,1,0,0,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,4,0,1,0,0,1,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,1,1,0,0,2,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,2,1,0,0,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,4,0,1,0,2,1,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,2,1,0,0,3,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,4,0,1,0,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,7,0,0,1,2,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,3,1,0,0,2,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,10,0,0,1,3,1,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,13,0,0,1,0,1,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,6,0,1,0,0,1,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,11,0,0,1,0,1,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,3,1,0,0,0,1,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,8,0,0,1,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,10,0,0,1,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,8,0,0,1,0,1,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,1,1,0,0,2,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",2,0,0,1,7,0,0,1,1,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,2,1,0,0,2,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",0,1,0,0,1,1,0,0,2,0,NA,NA,NA,NA
"UTSA","c","away",2,"halfcourt",1,0,1,0,4,0,1,0,2,0,NA,NA,NA,NA
"UTSA","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"UTSA","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"UTSA","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"UTSA","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3
"UTSA","c","away",2,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0
"Rice","c","away",1,"halfcourt",1,0,1,0,11,0,0,1,2,1,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",0,1,0,0,3,1,0,0,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",3,0,0,1,4,0,1,0,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,7,0,0,1,2,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,3,1,0,0,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",0,1,0,0,8,0,0,1,0,1,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",2,0,0,1,3,1,0,0,0,1,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,6,0,1,0,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,8,0,0,1,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",0,1,0,0,5,0,1,0,0,1,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,8,0,0,1,3,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",3,0,0,1,2,1,0,0,2,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,7,0,0,1,2,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,3,1,0,0,2,1,NA,NA,NA,NA
"Rice","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
"Rice","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,2
"Rice","c","away",1,"halfcourt",1,0,1,0,7,0,0,1,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,5,0,1,0,0,0,NA,NA,NA,NA
"Rice","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3
"Rice","c","away",1,"halfcourt",0,1,0,0,8,0,0,1,3,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",0,1,0,0,5,0,1,0,0,0,NA,NA,NA,NA
"Rice","c","away",1,"halfcourt",1,0,1,0,2,1,0,0,2,0,NA,NA,NA,NA
"Rice","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2
"Rice","c","away",1,"transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,3
